codigo_departamento,departamento,codigo_municipio,municipio,anio,poblacion_total
50,Meta,50689,San Martín,2010,23928
50,Meta,50711,Vistahermosa,2010,17589
52,Nariño,52001,Pasto,2010,378072
52,Nariño,52019,Albán,2010,10545
52,Nariño,52022,Aldana,2010,6985
52,Nariño,52036,Ancuya,2010,9403
52,Nariño,52051,Arboleda,2010,8258
52,Nariño,52079,Barbacoas,2010,48536
52,Nariño,52083,Belén,2010,5643
52,Nariño,52110,Buesaco,2010,23453
52,Nariño,52203,Colón,2010,8729
52,Nariño,52207,Consacá,2010,13260
52,Nariño,52210,Contadero,2010,7159
52,Nariño,52215,Córdoba,2010,14749
52,Nariño,52224,Cuaspud Carlosama,2010,8557
52,Nariño,52227,Cumbal,2010,32017
52,Nariño,52233,Cumbitara,2010,6191
52,Nariño,52240,Chachagüí,2010,14439
52,Nariño,52250,El Charco,2010,22976
52,Nariño,52254,El Peñol,2010,8514
52,Nariño,52256,El Rosario,2010,11467
52,Nariño,52258,El Tablón de Gómez,2010,13621
52,Nariño,52260,El Tambo,2010,16609
52,Nariño,52287,Funes,2010,7321
52,Nariño,52317,Guachucal,2010,18065
52,Nariño,52320,Guaitarilla,2010,12530
52,Nariño,52323,Gualmatán,2010,6913
52,Nariño,52352,Iles,2010,7730
52,Nariño,52354,Imués,2010,7866
52,Nariño,52356,Ipiales,2010,110004
52,Nariño,52378,La Cruz,2010,19353
52,Nariño,52381,La Florida,2010,10473
52,Nariño,52385,La Llanada,2010,6768
52,Nariño,52390,La Tola,2010,7750
52,Nariño,52399,La Unión,2010,30297
52,Nariño,52405,Leiva,2010,9931
52,Nariño,52411,Linares,2010,11209
52,Nariño,52418,Los Andes,2010,10426
52,Nariño,52427,Magüí,2010,20494
52,Nariño,52435,Mallama,2010,8498
52,Nariño,52473,Mosquera,2010,10748
52,Nariño,52480,Nariño,2010,4569
52,Nariño,52490,Olaya Herrera,2010,26850
52,Nariño,52506,Ospina,2010,7105
52,Nariño,52520,Francisco Pizarro,2010,12915
52,Nariño,52540,Policarpa,2010,9713
52,Nariño,52560,Potosí,2010,11280
52,Nariño,52565,Providencia,2010,7111
52,Nariño,52573,Puerres,2010,8990
52,Nariño,52585,Pupiales,2010,17543
52,Nariño,52612,Ricaurte,2010,16961
52,Nariño,52621,Roberto Payán,2010,12166
52,Nariño,52678,Samaniego,2010,34560
52,Nariño,52683,Sandoná,2010,23427
52,Nariño,52685,San Bernardo,2010,9537
52,Nariño,52687,San Lorenzo,2010,17928
52,Nariño,52693,San Pablo,2010,16631
52,Nariño,52694,San Pedro de Cartago,2010,6555
52,Nariño,52696,Santa Bárbara,2010,12407
52,Nariño,52699,Santacruz,2010,10333
52,Nariño,52720,Sapuyes,2010,7380
52,Nariño,52786,Taminango,2010,18274
52,Nariño,52788,Tangua,2010,13267
52,Nariño,52835,San Andrés de Tumaco,2010,224316
52,Nariño,52838,Túquerres,2010,43425
52,Nariño,52885,Yacuanquer,2010,10611
54,Norte de Santander,54001,San José de Cúcuta,2010,649990
54,Norte de Santander,54003,Ábrego,2010,29921
54,Norte de Santander,54051,Arboledas,2010,9476
54,Norte de Santander,54099,Bochalema,2010,7325
54,Norte de Santander,54109,Bucarasica,2010,5620
54,Norte de Santander,54125,Cácota,2010,2821
54,Norte de Santander,54128,Cáchira,2010,10728
54,Norte de Santander,54172,Chinácota,2010,15766
54,Norte de Santander,54174,Chitagá,2010,10961
54,Norte de Santander,54206,Convención,2010,17905
54,Norte de Santander,54223,Cucutilla,2010,7968
54,Norte de Santander,54239,Durania,2010,4503
54,Norte de Santander,54245,El Carmen,2010,12874
54,Norte de Santander,54250,El Tarra,2010,16340
54,Norte de Santander,54261,El Zulia,2010,23149
54,Norte de Santander,54313,Gramalote,2010,7234
54,Norte de Santander,54344,Hacarí,2010,9421
54,Norte de Santander,54347,Herrán,2010,6039
54,Norte de Santander,54377,Labateca,2010,6181
54,Norte de Santander,54385,La Esperanza,2010,8771
54,Norte de Santander,54398,La Playa,2010,7201
54,Norte de Santander,54405,Los Patios,2010,73628
54,Norte de Santander,54418,Lourdes,2010,3896
54,Norte de Santander,54480,Mutiscua,2010,3738
54,Norte de Santander,54498,Ocaña,2010,108624
54,Norte de Santander,54518,Pamplona,2010,48797
54,Norte de Santander,54520,Pamplonita,2010,5055
54,Norte de Santander,54553,Puerto Santander,2010,7137
54,Norte de Santander,54599,Ragonvalia,2010,5714
54,Norte de Santander,54660,Salazar,2010,10274
54,Norte de Santander,54670,San Calixto,2010,10894
54,Norte de Santander,54673,San Cayetano,2010,5742
54,Norte de Santander,54680,Santiago,2010,3152
54,Norte de Santander,54720,Sardinata,2010,23695
54,Norte de Santander,54743,Silos,2010,5834
54,Norte de Santander,54800,Teorama,2010,15058
54,Norte de Santander,54810,Tibú,2010,47118
54,Norte de Santander,54820,Toledo,2010,15152
54,Norte de Santander,54871,Villa Caro,2010,4932
54,Norte de Santander,54874,Villa del Rosario,2010,95255
63,Quindio,63001,Armenia,2010,280619
63,Quindio,63111,Buenavista,2010,3015
63,Quindio,63130,Calarcá,2010,69501
63,Quindio,63190,Circasia,2010,26186
63,Quindio,63212,Córdoba,2010,5503
63,Quindio,63272,Filandia,2010,11736
63,Quindio,63302,Génova,2010,8148
63,Quindio,63401,La Tebaida,2010,30874
63,Quindio,63470,Montenegro,2010,36066
63,Quindio,63548,Pijao,2010,5918
63,Quindio,63594,Quimbaya,2010,31405
63,Quindio,63690,Salento,2010,8376
66,Risaralda,66001,Pereira,2010,442493
66,Risaralda,66045,Apía,2010,13292
66,Risaralda,66075,Balboa,2010,7018
66,Risaralda,66088,Belén de Umbría,2010,25157
66,Risaralda,66170,Dosquebradas,2010,198093
66,Risaralda,66318,Guática,2010,12725
66,Risaralda,66383,La Celia,2010,7879
66,Risaralda,66400,La Virginia,2010,28451
66,Risaralda,66440,Marsella,2010,18329
66,Risaralda,66456,Mistrató,2010,15588
66,Risaralda,66572,Pueblo Rico,2010,14852
66,Risaralda,66594,Quinchía,2010,28231
66,Risaralda,66682,Santa Rosa de Cabal,2010,77081
66,Risaralda,66687,Santuario,2010,13805
68,Santander,68001,Bucaramanga,2010,522105
68,Santander,68013,Aguada,2010,1979
68,Santander,68020,Albania,2010,4512
68,Santander,68051,Aratoca,2010,7935
68,Santander,68077,Barbosa,2010,27508
68,Santander,68079,Barichara,2010,9618
68,Santander,68081,Barrancabermeja,2010,189727
68,Santander,68092,Betulia,2010,5848
68,Santander,68101,Bolívar,2010,13854
68,Santander,68121,Cabrera,2010,2068
68,Santander,68132,California,2010,1923
68,Santander,68147,Capitanejo,2010,6029
68,Santander,68152,Carcasí,2010,4781
68,Santander,68160,Cepitá,2010,2097
68,Santander,68162,Cerrito,2010,6547
68,Santander,68167,Charalá,2010,13175
68,Santander,68169,Charta,2010,3049
68,Santander,68176,Chimá,2010,3144
68,Santander,68179,Chipatá,2010,5409
68,Santander,68190,Cimitarra,2010,28912
68,Santander,68207,Concepción,2010,6050
68,Santander,68209,Confines,2010,2886
68,Santander,68211,Contratación,2010,3801
68,Santander,68217,Coromoro,2010,5476
68,Santander,68229,Curití,2010,11779
68,Santander,68235,El Carmen de Chucurí,2010,18935
68,Santander,68245,El Guacamayo,2010,2268
68,Santander,68250,El Peñón,2010,5534
68,Santander,68255,El Playón,2010,13483
68,Santander,68264,Encino,2010,2645
68,Santander,68266,Enciso,2010,3774
68,Santander,68271,Florián,2010,5832
68,Santander,68276,Floridablanca,2010,255032
68,Santander,68296,Galán,2010,3035
68,Santander,68298,Gámbita,2010,4296
68,Santander,68307,Girón,2010,133518
68,Santander,68318,Guaca,2010,6369
68,Santander,68320,Guadalupe,2010,5053
68,Santander,68322,Guapotá,2010,2354
68,Santander,68324,Guavatá,2010,4703
68,Santander,68327,Güepsa,2010,4761
68,Santander,68344,Hato,2010,2311
68,Santander,68368,Jesús María,2010,3508
68,Santander,68370,Jordán,2010,1305
68,Santander,68377,La Belleza,2010,6756
68,Santander,68385,Landázuri,2010,10437
68,Santander,68397,La Paz,2010,5480
68,Santander,68406,Lebrija,2010,36778
68,Santander,68418,Los Santos,2010,12623
68,Santander,68425,Macaravita,2010,2769
68,Santander,68432,Málaga,2010,19703
68,Santander,68444,Matanza,2010,5185
68,Santander,68464,Mogotes,2010,10846
68,Santander,68468,Molagavita,2010,4941
68,Santander,68498,Ocamonte,2010,5469
68,Santander,68500,Oiba,2010,10246
68,Santander,68502,Onzaga,2010,5039
68,Santander,68522,Palmar,2010,1307
68,Santander,68524,Palmas del Socorro,2010,2401
68,Santander,68533,Páramo,2010,4242
68,Santander,68547,Piedecuesta,2010,140607
68,Santander,68549,Pinchote,2010,4760
68,Santander,68572,Puente Nacional,2010,14667
68,Santander,68573,Puerto Parra,2010,7124
68,Santander,68575,Puerto Wilches,2010,29864
68,Santander,68615,Rionegro,2010,26666
68,Santander,68655,Sabana de Torres,2010,29793
68,Santander,68669,San Andrés,2010,9663
68,Santander,68673,San Benito,2010,3123
68,Santander,68679,San Gil,2010,49904
68,Santander,68682,San Joaquín,2010,2586
68,Santander,68684,San José de Miranda,2010,4957
68,Santander,68686,San Miguel,2010,2896
68,Santander,68689,San Vicente de Chucurí,2010,34298
68,Santander,68705,Santa Bárbara,2010,2384
68,Santander,68720,Santa Helena del Opón,2010,3749
68,Santander,68745,Simacota,2010,10015
68,Santander,68755,Socorro,2010,29559
68,Santander,68770,Suaita,2010,10151
68,Santander,68773,Sucre,2010,8260
68,Santander,68780,Suratá,2010,4112
68,Santander,68820,Tona,2010,6950
68,Santander,68855,Valle de San José,2010,5708
68,Santander,68861,Vélez,2010,22211
68,Santander,68867,Vetas,2010,2002
68,Santander,68872,Villanueva,2010,7567
68,Santander,68895,Zapatoca,2010,9626
70,Sucre,70001,Sincelejo,2010,250413
70,Sucre,70110,Buenavista,2010,9527
70,Sucre,70124,Caimito,2010,13178
70,Sucre,70204,Coloso,2010,8624
70,Sucre,70215,Corozal,2010,63016
70,Sucre,70221,Coveñas,2010,16637
70,Sucre,70230,Chalán,2010,4283
70,Sucre,70233,El Roble,2010,10235
70,Sucre,70235,Galeras,2010,19388
70,Sucre,70265,Guaranda,2010,15694
70,Sucre,70400,La Unión,2010,10980
70,Sucre,70418,Los Palmitos,2010,20885
70,Sucre,70429,Majagual,2010,32417
70,Sucre,70473,Morroa,2010,13612
70,Sucre,70508,Ovejas,2010,22314
70,Sucre,70523,Palmito,2010,11567
70,Sucre,70670,Sampués,2010,39798
70,Sucre,70678,San Benito Abad,2010,27102
70,Sucre,70702,San Juan de Betulia,2010,12288
70,Sucre,70708,San Marcos,2010,51370
70,Sucre,70713,San Onofre,2010,47143
70,Sucre,70717,San Pedro,2010,17859
70,Sucre,70742,San Luis de Sincé,2010,31110
70,Sucre,70771,Sucre,2010,26484
70,Sucre,70820,Santiago de Tolú,2010,31291
70,Sucre,70823,Tolú Viejo,2010,19196
73,Tolima,73001,Ibagué,2010,496428
73,Tolima,73024,Alpujarra,2010,4973
73,Tolima,73026,Alvarado,2010,8741
73,Tolima,73030,Ambalema,2010,7274
73,Tolima,73043,Anzoátegui,2010,10164
73,Tolima,73055,Armero,2010,13520
73,Tolima,73067,Ataco,2010,19990
73,Tolima,73124,Cajamarca,2010,18833
73,Tolima,73148,Carmen de Apicalá,2010,9364
73,Tolima,73152,Casabianca,2010,6685
73,Tolima,73168,Chaparral,2010,49913
73,Tolima,73200,Coello,2010,8472
73,Tolima,73217,Coyaima,2010,23641
73,Tolima,73226,Cunday,2010,10448
73,Tolima,73236,Dolores,2010,9080
73,Tolima,73268,Espinal,2010,69858
73,Tolima,73270,Falan,2010,9021
73,Tolima,73275,Flandes,2010,28097
73,Tolima,73283,Fresno,2010,31230
73,Tolima,73319,Guamo,2010,33892
73,Tolima,73347,Herveo,2010,8214
73,Tolima,73349,Honda,2010,26292
73,Tolima,73352,Icononzo,2010,11708
73,Tolima,73408,Lérida,2010,17986
73,Tolima,73411,Líbano,2010,39162
73,Tolima,73443,Mariquita,2010,35978
73,Tolima,73449,Melgar,2010,33242
73,Tolima,73461,Murillo,2010,3896
73,Tolima,73483,Natagaima,2010,16383
73,Tolima,73504,Ortega,2010,34266
73,Tolima,73520,Palocabildo,2010,11132
73,Tolima,73547,Piedras,2010,6542
73,Tolima,73555,Planadas,2010,25388
73,Tolima,73563,Prado,2010,8919
73,Tolima,73585,Purificación,2010,24074
73,Tolima,73616,Rioblanco,2010,23413
73,Tolima,73622,Roncesvalles,2010,5731
73,Tolima,73624,Rovira,2010,22442
73,Tolima,73671,Saldaña,2010,14474
73,Tolima,73675,San Antonio,2010,14304
73,Tolima,73678,San Luis,2010,13872
73,Tolima,73686,Santa Isabel,2010,6151
73,Tolima,73770,Suárez,2010,3979
73,Tolima,73854,Valle de San Juan,2010,5566
73,Tolima,73861,Venadillo,2010,13656
73,Tolima,73870,Villahermosa,2010,10199
73,Tolima,73873,Villarrica,2010,6175
76,Valle del Cauca,76001,Cali,2010,2146535
76,Valle del Cauca,76020,Alcalá,2010,14585
76,Valle del Cauca,76036,Andalucía,2010,22134
76,Valle del Cauca,76041,Ansermanuevo,2010,18544
76,Valle del Cauca,76054,Argelia,2010,6437
76,Valle del Cauca,76100,Bolívar,2010,16940
76,Valle del Cauca,76109,Buenaventura,2010,296080
76,Valle del Cauca,76111,Guadalajara de Buga,2010,126669
76,Valle del Cauca,76113,Bugalagrande,2010,24920
76,Valle del Cauca,76122,Caicedonia,2010,31046
76,Valle del Cauca,76126,Calima,2010,16979
76,Valle del Cauca,76130,Candelaria,2010,82881
76,Valle del Cauca,76147,Cartago,2010,134635
76,Valle del Cauca,76233,Dagua,2010,45589
76,Valle del Cauca,76243,El Águila,2010,10232
76,Valle del Cauca,76246,El Cairo,2010,8389
76,Valle del Cauca,76248,El Cerrito,2010,55344
76,Valle del Cauca,76250,El Dovio,2010,10334
76,Valle del Cauca,76275,Florida,2010,56056
76,Valle del Cauca,76306,Ginebra,2010,21556
76,Valle del Cauca,76318,Guacarí,2010,32704
76,Valle del Cauca,76364,Jamundí,2010,137115
76,Valle del Cauca,76377,La Cumbre,2010,15412
76,Valle del Cauca,76400,La Unión,2010,32439
76,Valle del Cauca,76403,La Victoria,2010,13601
76,Valle del Cauca,76497,Obando,2010,13600
76,Valle del Cauca,76520,Palmira,2010,334667
76,Valle del Cauca,76563,Pradera,2010,46805
76,Valle del Cauca,76606,Restrepo,2010,15258
76,Valle del Cauca,76616,Riofrío,2010,16189
76,Valle del Cauca,76622,Roldanillo,2010,37223
76,Valle del Cauca,76670,San Pedro,2010,16252
76,Valle del Cauca,76736,Sevilla,2010,47107
76,Valle del Cauca,76823,Toro,2010,15565
76,Valle del Cauca,76828,Trujillo,2010,20110
76,Valle del Cauca,76834,Tuluá,2010,201504
76,Valle del Cauca,76845,Ulloa,2010,5766
76,Valle del Cauca,76863,Versalles,2010,8656
76,Valle del Cauca,76869,Vijes,2010,12171
76,Valle del Cauca,76890,Yotoco,2010,15787
76,Valle del Cauca,76892,Yumbo,2010,98874
76,Valle del Cauca,76895,Zarzal,2010,41061
81,Arauca,81001,Arauca,2010,74997
81,Arauca,81065,Arauquita,2010,42027
81,Arauca,81220,Cravo Norte,2010,4163
81,Arauca,81300,Fortul,2010,15054
81,Arauca,81591,Puerto Rondón,2010,4014
81,Arauca,81736,Saravena,2010,50419
81,Arauca,81794,Tame,2010,37839
85,Casanare,85001,Yopal,2010,141548
85,Casanare,85010,Aguazul,2010,32335
85,Casanare,85015,Chámeza,2010,2429
85,Casanare,85125,Hato Corozal,2010,11240
85,Casanare,85136,La Salina,2010,1313
85,Casanare,85139,Maní,2010,15253
85,Casanare,85162,Monterrey,2010,15213
85,Casanare,85225,Nunchía,2010,7904
85,Casanare,85230,Orocué,2010,10131
85,Casanare,85250,Paz de Ariporo,2010,31359
85,Casanare,85263,Pore,2010,10597
85,Casanare,85279,Recetor,2010,1759
85,Casanare,85300,Sabanalarga,2010,3418
85,Casanare,85315,Sácama,2010,1806
85,Casanare,85325,San Luis de Palenque,2010,7668
85,Casanare,85400,Támara,2010,6737
85,Casanare,85410,Tauramena,2010,19647
85,Casanare,85430,Trinidad,2010,11518
85,Casanare,85440,Villanueva,2010,29949
86,Putumayo,86001,Mocoa,2010,45538
86,Putumayo,86219,Colón,2010,4726
86,Putumayo,86320,Orito,2010,32155
86,Putumayo,86568,Puerto Asís,2010,55466
86,Putumayo,86569,Puerto Caicedo,2010,14297
86,Putumayo,86571,Puerto Guzmán,2010,29320
86,Putumayo,86573,Puerto Leguízamo,2010,23863
86,Putumayo,86749,Sibundoy,2010,13015
86,Putumayo,86755,San Francisco,2010,5291
86,Putumayo,86757,San Miguel,2010,16097
86,Putumayo,86760,Santiago,2010,6315
86,Putumayo,86865,Valle del Guamuez,2010,30657
86,Putumayo,86885,Villagarzón,2010,20860
88,Archipiélago de San Andrés,88001,San Andrés,2010,55761
88,Archipiélago de San Andrés,88564,Providencia,2010,6026
91,Amazonas,91001,Leticia,2010,41009
91,Amazonas,91263,El Encanto (ANM),2010,2582
91,Amazonas,91405,La Chorrera (ANM),2010,2706
91,Amazonas,91407,La Pedrera (ANM),2010,3037
91,Amazonas,91430,La Victoria (ANM),2010,739
91,Amazonas,91460,Miriti - Paraná (ANM),2010,1719
91,Amazonas,91530,Puerto Alegría (ANM),2010,839
91,Amazonas,91536,Puerto Arica (ANM),2010,1042
91,Amazonas,91540,Puerto Nariño,2010,7761
91,Amazonas,91669,Puerto Santander (ANM),2010,1453
91,Amazonas,91798,Tarapacá (ANM),2010,3104
94,Guainía,94001,Inírida,2010,24130
94,Guainía,94343,Barrancominas (ANM),2010,5721
94,Guainía,94663,Mapiripana (ANM),2010,1055
94,Guainía,94883,San Felipe (ANM),2010,1252
94,Guainía,94884,Puerto Colombia (ANM),2010,1491
94,Guainía,94885,La Guadalupe (ANM),2010,242
94,Guainía,94886,Cacahual (ANM),2010,699
94,Guainía,94887,Pana Pana (ANM),2010,1485
94,Guainía,94888,Morichal (ANM),2010,718
95,Guaviare,95001,San José del Guaviare,2010,48085
95,Guaviare,95015,Calamar,2010,7986
95,Guaviare,95025,El Retorno,2010,10996
95,Guaviare,95200,Miraflores,2010,6127
97,Vaupés,97001,Mitú,2010,23121
97,Vaupés,97161,Carurú,2010,2309
97,Vaupés,97511,Pacoa (ANM),2010,3122
97,Vaupés,97666,Taraira,2010,1703
97,Vaupés,97777,Papunahua (ANM),2010,589
97,Vaupés,97889,Yavaraté (ANM),2010,833
99,Vichada,99001,Puerto Carreño,2010,19727
99,Vichada,99524,La Primavera,2010,9154
99,Vichada,99624,Santa Rosalía,2010,3612
99,Vichada,99773,Cumaribo,2010,56821
5,Antioquia,5001,Medellín,2011,2213549
5,Antioquia,5002,Abejorral,2011,21619
5,Antioquia,5004,Abriaquí,2011,2672
5,Antioquia,5021,Alejandría,2011,4678
5,Antioquia,5030,Amagá,2011,28354
5,Antioquia,5031,Amalfi,2011,24156
5,Antioquia,5034,Andes,2011,42173
5,Antioquia,5036,Angelópolis,2011,5801
5,Antioquia,5038,Angostura,2011,11788
5,Antioquia,5040,Anorí,2011,16908
5,Antioquia,5042,Santafé de Antioquia,2011,24522
5,Antioquia,5044,Anzá,2011,6855
5,Antioquia,5045,Apartadó,2011,104703
5,Antioquia,5051,Arboletes,2011,29059
5,Antioquia,5055,Argelia,2011,8662
5,Antioquia,5059,Armenia,2011,5596
5,Antioquia,5079,Barbosa,2011,47107
5,Antioquia,5086,Belmira,2011,5896
5,Antioquia,5088,Bello,2011,454478
5,Antioquia,5091,Betania,2011,10902
5,Antioquia,5093,Betulia,2011,15526
5,Antioquia,5101,Ciudad Bolívar,2011,26554
5,Antioquia,5107,Briceño,2011,8212
5,Antioquia,5113,Buriticá,2011,8811
5,Antioquia,5120,Cáceres,2011,26678
5,Antioquia,5125,Caicedo,2011,7956
5,Antioquia,5129,Caldas,2011,71475
5,Antioquia,5134,Campamento,2011,9437
5,Antioquia,5138,Cañasgordas,2011,16364
5,Antioquia,5142,Caracolí,2011,4935
5,Antioquia,5145,Caramanta,2011,5410
5,Antioquia,5147,Carepa,2011,40473
5,Antioquia,5148,El Carmen de Viboral,2011,53063
5,Antioquia,5150,Carolina,2011,3905
5,Antioquia,5154,Caucasia,2011,79274
5,Antioquia,5172,Chigorodó,2011,49975
5,Antioquia,5190,Cisneros,2011,9637
5,Antioquia,5197,Cocorná,2011,17280
5,Antioquia,5206,Concepción,2011,5122
5,Antioquia,5209,Concordia,2011,21315
5,Antioquia,5212,Copacabana,2011,69716
5,Antioquia,5234,Dabeiba,2011,22494
5,Antioquia,5237,Donmatías,2011,17292
5,Antioquia,5240,Ebéjico,2011,12845
5,Antioquia,5250,El Bagre,2011,44881
5,Antioquia,5264,Entrerríos,2011,9892
5,Antioquia,5266,Envigado,2011,198772
5,Antioquia,5282,Fredonia,2011,24189
5,Antioquia,5284,Frontino,2011,21756
5,Antioquia,5306,Giraldo,2011,5219
5,Antioquia,5308,Girardota,2011,45715
5,Antioquia,5310,Gómez Plata,2011,9616
5,Antioquia,5313,Granada,2011,12065
5,Antioquia,5315,Guadalupe,2011,6523
5,Antioquia,5318,Guarne,2011,48524
5,Antioquia,5321,Guatapé,2011,7433
5,Antioquia,5347,Heliconia,2011,5991
5,Antioquia,5353,Hispania,2011,5336
5,Antioquia,5360,Itagüí,2011,246219
5,Antioquia,5361,Ituango,2011,26337
5,Antioquia,5364,Jardín,2011,14055
5,Antioquia,5368,Jericó,2011,13976
5,Antioquia,5376,La Ceja,2011,56960
5,Antioquia,5380,La Estrella,2011,62544
5,Antioquia,5390,La Pintada,2011,9059
5,Antioquia,5400,La Unión,2011,19810
5,Antioquia,5411,Liborina,2011,10226
5,Antioquia,5425,Maceo,2011,8411
5,Antioquia,5440,Marinilla,2011,57642
5,Antioquia,5467,Montebello,2011,7246
5,Antioquia,5475,Murindó,2011,4180
5,Antioquia,5480,Mutatá,2011,12940
5,Antioquia,5483,Nariño,2011,11423
5,Antioquia,5490,Necoclí,2011,38885
5,Antioquia,5495,Nechí,2011,22669
5,Antioquia,5501,Olaya,2011,3110
5,Antioquia,5541,Peñol,2011,19561
5,Antioquia,5543,Peque,2011,7904
5,Antioquia,5576,Pueblorrico,2011,8796
5,Antioquia,5579,Puerto Berrío,2011,36620
5,Antioquia,5585,Puerto Nare,2011,14696
5,Antioquia,5591,Puerto Triunfo,2011,15873
5,Antioquia,5604,Remedios,2011,26325
5,Antioquia,5607,Retiro,2011,20870
5,Antioquia,5615,Rionegro,2011,118781
5,Antioquia,5628,Sabanalarga,2011,8737
5,Antioquia,5631,Sabaneta,2011,68989
5,Antioquia,5642,Salgar,2011,19038
5,Antioquia,5647,San Andrés de Cuerquía,2011,7424
5,Antioquia,5649,San Carlos,2011,18357
5,Antioquia,5652,San Francisco,2011,5823
5,Antioquia,5656,San Jerónimo,2011,14277
5,Antioquia,5658,San José de La Montaña,2011,3428
5,Antioquia,5659,San Juan de Urabá,2011,17983
5,Antioquia,5660,San Luis,2011,13187
5,Antioquia,5664,San Pedro de Los Milagros,2011,20218
5,Antioquia,5665,San Pedro de Urabá,2011,28981
5,Antioquia,5667,San Rafael,2011,16142
5,Antioquia,5670,San Roque,2011,21045
5,Antioquia,5674,San Vicente,2011,21763
5,Antioquia,5679,Santa Bárbara,2011,27394
5,Antioquia,5686,Santa Rosa de Osos,2011,33557
5,Antioquia,5690,Santo Domingo,2011,13127
5,Antioquia,5697,El Santuario,2011,32729
5,Antioquia,5736,Segovia,2011,34239
5,Antioquia,5756,Sonsón,2011,37002
5,Antioquia,5761,Sopetrán,2011,14529
5,Antioquia,5789,Támesis,2011,17222
5,Antioquia,5790,Tarazá,2011,24285
5,Antioquia,5792,Tarso,2011,6386
5,Antioquia,5809,Titiribí,2011,11451
5,Antioquia,5819,Toledo,2011,5255
5,Antioquia,5837,Turbo,2011,112602
5,Antioquia,5842,Uramita,2011,7268
5,Antioquia,5847,Urrao,2011,29371
5,Antioquia,5854,Valdivia,2011,13636
5,Antioquia,5856,Valparaíso,2011,7276
5,Antioquia,5858,Vegachí,2011,11888
5,Antioquia,5861,Venecia,2011,11787
5,Antioquia,5873,Vigía del Fuerte,2011,8496
5,Antioquia,5885,Yalí,2011,7605
5,Antioquia,5887,Yarumal,2011,39681
5,Antioquia,5890,Yolombó,2011,22233
5,Antioquia,5893,Yondó,2011,16508
5,Antioquia,5895,Zaragoza,2011,24015
8,Atlántico,8001,Barranquilla,2011,1134420
8,Atlántico,8078,Baranoa,2011,56000
8,Atlántico,8137,Campo de La Cruz,2011,23118
8,Atlántico,8141,Candelaria,2011,14360
8,Atlántico,8296,Galapa,2011,50713
8,Atlántico,8372,Juan de Acosta,2011,18406
8,Atlántico,8421,Luruaco,2011,25606
8,Atlántico,8433,Malambo,2011,111734
8,Atlántico,8436,Manatí,2011,18791
8,Atlántico,8520,Palmar de Varela,2011,25705
8,Atlántico,8549,Piojó,2011,5943
8,Atlántico,8558,Polonuevo,2011,16338
8,Atlántico,8560,Ponedera,2011,21404
8,Atlántico,8573,Puerto Colombia,2011,42626
8,Atlántico,8606,Repelón,2011,23934
8,Atlántico,8634,Sabanagrande,2011,28267
8,Atlántico,8638,Sabanalarga,2011,83826
8,Atlántico,8675,Santa Lucía,2011,14130
8,Atlántico,8685,Santo Tomás,2011,26779
8,Atlántico,8758,Soledad,2011,509818
8,Atlántico,8770,Suan,2011,11309
8,Atlántico,8832,Tubará,2011,14869
8,Atlántico,8849,Usiacurí,2011,10851
11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2011,7152656
13,Bolívar,13001,Cartagena de Indias,2011,902797
13,Bolívar,13006,Achí,2011,21588
13,Bolívar,13030,Altos del Rosario,2011,9885
13,Bolívar,13042,Arenal,2011,7592
13,Bolívar,13052,Arjona,2011,63765
13,Bolívar,13062,Arroyohondo,2011,8435
13,Bolívar,13074,Barranco de Loba,2011,14092
13,Bolívar,13140,Calamar,2011,20880
13,Bolívar,13160,Cantagallo,2011,7042
13,Bolívar,13188,Cicuco,2011,11514
13,Bolívar,13212,Córdoba,2011,15237
13,Bolívar,13222,Clemencia,2011,13566
13,Bolívar,13244,El Carmen de Bolívar,2011,69305
13,Bolívar,13248,El Guamo,2011,8175
13,Bolívar,13268,El Peñón,2011,9217
13,Bolívar,13300,Hatillo de Loba,2011,12980
13,Bolívar,13430,Magangué,2011,124937
13,Bolívar,13433,Mahates,2011,25666
13,Bolívar,13440,Margarita,2011,9875
13,Bolívar,13442,María La Baja,2011,42545
13,Bolívar,13458,Montecristo,2011,13492
13,Bolívar,13468,Mompós,2011,41786
13,Bolívar,13473,Morales,2011,19219
13,Bolívar,13490,Norosí,2011,5534
13,Bolívar,13549,Pinillos,2011,22786
13,Bolívar,13580,Regidor,2011,6036
13,Bolívar,13600,Río Viejo,2011,11116
13,Bolívar,13620,San Cristóbal,2011,7681
13,Bolívar,13647,San Estanislao,2011,17118
13,Bolívar,13650,San Fernando,2011,11493
13,Bolívar,13654,San Jacinto,2011,24358
13,Bolívar,13655,San Jacinto del Cauca,2011,8369
13,Bolívar,13657,San Juan Nepomuceno,2011,35311
13,Bolívar,13667,San Martín de Loba,2011,19426
13,Bolívar,13670,San Pablo,2011,25116
13,Bolívar,13673,Santa Catalina,2011,13348
13,Bolívar,13683,Santa Rosa,2011,18989
13,Bolívar,13688,Santa Rosa del Sur,2011,28045
13,Bolívar,13744,Simití,2011,15616
13,Bolívar,13760,Soplaviento,2011,10137
13,Bolívar,13780,Talaigua Nuevo,2011,14233
13,Bolívar,13810,Tiquisio,2011,16700
13,Bolívar,13836,Turbaco,2011,92862
13,Bolívar,13838,Turbaná,2011,15148
13,Bolívar,13873,Villanueva,2011,21926
