id_educacion,anio,codigo_municipio,nombre_municipio,codigo_departamento,nombre_departamento,poblacion_5_16,total_matriculados,tasa_matriculacion_5_16,cobertura_neta_total,cobertura_neta_transicion,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta_total,cobertura_bruta_transicion,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,tasa_desercion_total,tasa_desercion_primaria,tasa_desercion_secundaria,tasa_aprobacion_total,tasa_aprobacion_transicion,tasa_aprobacion_primaria,tasa_aprobacion_secundaria,tasa_aprobacion_media,tasa_reprobacion_total,tasa_reprobacion_transicion,tasa_reprobacion_primaria,tasa_reprobacion_secundaria,tasa_reprobacion_media,tasa_repitencia_total,tasa_repitencia_transicion,tasa_repitencia_primaria,tasa_repitencia_secundaria,tasa_repitencia_media
7863,2016,5040,Anorí,5,Antioquia,3905.0,3752.705,0.961,0.9611,0.6494,0.9645999999999999,0.7537999999999999,0.267,1.107,0.8649,1.2264,1.2446,0.6524,0.0521,0.053399999999999996,0.052199999999999996,0.9177,0.0,0.9020999999999999,0.9286,0.9442,0.0301,0.0,0.0446,0.0192,0.0074,0.0473,0.0066,0.06509999999999999,0.037599999999999995,0.0037
7864,2016,5042,Santafé de Antioquia,5,Antioquia,5666.0,6017.292,1.062,1.0621,0.499,0.8632,1.0442,0.41960000000000003,1.2376,0.6687000000000001,1.0957,1.7346000000000001,0.9054000000000001,0.07769999999999999,0.0464,0.1079,0.826,0.0,0.852,0.7835,0.85,0.0964,0.0,0.1017,0.10859999999999999,0.0682,0.0138,0.0033,0.021400000000000002,0.0108,0.0015
7865,2016,5044,Anza,5,Antioquia,1736.0,1265.544,0.7290000000000001,0.7293000000000001,0.36840000000000006,0.7766,0.45289999999999997,0.2195,0.7834,0.6118,1.0845,0.6572,0.3519,0.050499999999999996,0.0264,0.11779999999999999,0.8689,0.0,0.8656,0.8218000000000001,0.9889,0.0806,0.0,0.10800000000000001,0.0603,0.0,0.0015,0.0,0.0013,0.0029,0.0
7866,2016,5045,Apartadó,5,Antioquia,48505.0,29491.04,0.608,0.6075,0.3069,0.5871,0.5107,0.2606,0.8204,0.4892,0.9390999999999999,0.8845000000000001,0.5686,0.056900000000000006,0.0418,0.0886,0.848,0.0015,0.8851,0.76,0.887,0.0951,0.0015,0.0731,0.1515,0.0742,0.0149,0.0052,0.0127,0.0232,0.0040999999999999995
7867,2016,5051,Arboletes,5,Antioquia,11290.0,8411.05,0.745,0.7445,0.3649,0.6898000000000001,0.5907,0.2827,0.9162,0.629,0.9763,1.0181,0.7114,0.047,0.027200000000000002,0.0722,0.9095,0.0033,0.9353,0.8732,0.8968,0.0435,0.0033,0.0375,0.0546,0.056100000000000004,0.0313,0.01,0.0458,0.0233,0.008
7868,2016,5055,Argelia,5,Antioquia,2139.0,1578.5819999999999,0.738,0.7382,0.48719999999999997,0.7395,0.5517,0.33640000000000003,0.7892,0.6973999999999999,0.9293,0.7744,0.4722,0.0591,0.0346,0.11900000000000001,0.8835999999999999,0.0,0.9007999999999999,0.8165,0.9351999999999999,0.0572,0.0,0.0646,0.0645,0.037000000000000005,0.032400000000000005,0.0,0.045,0.0262,0.0
7869,2016,5059,Armenia,5,Antioquia,923.0,645.177,0.6990000000000001,0.6988,0.5,0.6566,0.5425,0.2378,0.8007,0.6923,0.8359000000000001,0.9248000000000001,0.4965,0.04650000000000001,0.0332,0.063,0.8663,0.018500000000000003,0.861,0.8361,0.9692000000000001,0.0872,0.018500000000000003,0.1057,0.1008,0.0,0.1061,0.0,0.1118,0.1429,0.0308
7870,2016,5079,Barbosa,5,Antioquia,11167.0,8062.574,0.722,0.7215,0.4128,0.6495000000000001,0.6747,0.4241,0.8037000000000001,0.5251,0.758,0.9693,0.7231000000000001,0.0425,0.0194,0.0723,0.9179999999999999,0.0,0.9465,0.8745999999999999,0.9394,0.0395,0.0,0.0341,0.053099999999999994,0.0308,0.0351,0.0,0.0362,0.0455,0.013500000000000002
7871,2016,5086,Belmira,5,Antioquia,1629.0,1459.5839999999998,0.8959999999999999,0.8963,0.5972,0.8672,0.8299,0.3395,0.9847,0.7222,1.0554999999999999,1.1418000000000001,0.6384000000000001,0.033,0.024900000000000002,0.0472,0.8798999999999999,0.0,0.8906999999999999,0.8276,0.9708,0.08710000000000001,0.0,0.08439999999999999,0.1252,0.0146,0.039599999999999996,0.0,0.0443,0.049,0.0073
7872,2016,5088,Bello,5,Antioquia,92630.0,74289.26000000001,0.802,0.8017,0.5165,0.7989,0.6609999999999999,0.39289999999999997,0.9198000000000001,0.6443000000000001,0.9505,1.0297,0.7636,0.0489,0.0394,0.0687,0.9256,0.0045000000000000005,0.9412,0.8924,0.9490000000000001,0.0255,0.0045000000000000005,0.0194,0.039,0.0199,0.023,0.0045000000000000005,0.023799999999999998,0.030699999999999998,0.005
7873,2016,5091,Betania,5,Antioquia,2161.0,1789.308,0.828,0.8283,0.5611,0.8437,0.5109,0.3042,0.9087999999999999,0.6722,1.1672,0.7984,0.5693,0.0622,0.0649,0.0741,0.8762000000000001,0.0,0.8748999999999999,0.8576999999999999,0.8802,0.0616,0.0,0.0602,0.0681,0.0958,0.0276,0.0,0.0226,0.0501,0.012
7874,2016,5093,Betulia,5,Antioquia,4162.0,3849.8500000000004,0.925,0.9253,0.5577000000000001,0.7939,0.8442000000000001,0.3703,1.0565,0.7268000000000001,1.018,1.2994999999999999,0.8117,0.053099999999999994,0.0337,0.0776,0.907,0.0116,0.9287000000000001,0.8669,0.9353,0.039900000000000005,0.0116,0.037599999999999995,0.0555,0.0072,0.018500000000000003,0.0,0.0271,0.0166,0.0
7875,2016,5101,Ciudad Bolívar,5,Antioquia,6048.0,4868.64,0.805,0.8054000000000001,0.5127,0.7668,0.6514,0.3323,0.9270999999999999,0.6790999999999999,0.9890000000000001,1.0422,0.6606000000000001,0.0828,0.06559999999999999,0.1183,0.868,0.0,0.8987,0.7998000000000001,0.9296,0.0492,0.0,0.035699999999999996,0.08199999999999999,0.0329,0.0504,0.003,0.035699999999999996,0.0861,0.0282
7876,2016,5107,Briceño,5,Antioquia,2104.0,1771.5680000000002,0.8420000000000001,0.8422,0.5746,0.8640000000000001,0.5279,0.1804,0.9595999999999999,0.8564,1.2297,0.8698,0.4679,0.063,0.056900000000000006,0.08449999999999999,0.8423,0.006500000000000001,0.8340000000000001,0.8234,0.8545,0.0947,0.006500000000000001,0.1091,0.09210000000000002,0.0909,0.030699999999999998,0.0,0.0354,0.030699999999999998,0.0273
7877,2016,5113,Buriticá,5,Antioquia,1507.0,1510.014,1.002,1.002,0.7328,1.1297,0.6324000000000001,0.3293,1.14,1.1145,1.4438,0.9362999999999999,0.7711,0.0956,0.0713,0.149,0.8227,0.0,0.8344,0.7525,0.8320000000000001,0.0817,0.0,0.0943,0.09849999999999999,0.032,0.0342,0.0,0.0132,0.09849999999999999,0.024
7878,2016,5120,Cáceres,5,Antioquia,10943.0,7791.416000000001,0.7120000000000001,0.7118000000000001,0.42719999999999997,0.7601,0.46159999999999995,0.192,0.8517,0.6708,1.0883,0.7813,0.4447,0.0683,0.0546,0.0993,0.9278,0.0,0.945,0.8909999999999999,0.9053,0.0038,0.0,0.0004,0.0097,0.0154,0.019,0.0,0.018600000000000002,0.028999999999999998,0.0
7879,2016,5125,Caicedo,5,Antioquia,2035.0,1436.7099999999998,0.706,0.7056999999999999,0.5112,0.8283,0.38020000000000004,0.2245,0.8151999999999999,0.7472,1.1596,0.6028,0.4621,0.03,0.019799999999999998,0.0762,0.9098999999999999,0.0,0.889,0.9139,0.9884999999999999,0.0601,0.0,0.09119999999999999,0.009899999999999999,0.0,0.0,0.0,0.0,0.0,0.0
7880,2016,5129,Caldas,5,Antioquia,14449.0,11645.893999999998,0.8059999999999999,0.805,0.5562,0.7970999999999999,0.7458,0.4792,0.8722,0.6626000000000001,0.9055,0.9509000000000001,0.7317,0.0319,0.0195,0.049800000000000004,0.8567,0.0,0.9118,0.7656000000000001,0.8765000000000001,0.1114,0.0,0.0687,0.18460000000000001,0.09390000000000001,0.009300000000000001,0.0,0.005699999999999999,0.016200000000000003,0.0055000000000000005
7881,2016,5134,Campamento,5,Antioquia,2038.0,1697.654,0.833,0.8331999999999999,0.4167,0.9723999999999999,0.39759999999999995,0.2152,0.9107,0.6944,1.3441,0.648,0.4121,0.0355,0.0351,0.0452,0.8726999999999999,0.0,0.8913,0.8161,0.6744,0.09179999999999999,0.0,0.0736,0.1387,0.3023,0.0403,0.0,0.0574,0.0032,0.0
7882,2016,5138,Cañasgordas,5,Antioquia,4104.0,3102.6239999999993,0.7559999999999999,0.7556,0.4,0.6807,0.6755,0.397,0.951,0.5684,1.0084,1.0615,0.8015000000000001,0.0344,0.015,0.059500000000000004,0.9428,0.0,0.9654,0.9054000000000001,0.9472,0.0227,0.0,0.0196,0.0351,0.0126,0.0046,0.0,0.0078000000000000005,0.0027,0.0
7883,2016,5142,Caracolí,5,Antioquia,990.0,672.21,0.679,0.6788,0.5349,0.7487999999999999,0.44689999999999996,0.2882,0.7505,0.6279,1.0048000000000001,0.5781000000000001,0.5176,0.042699999999999995,0.0377,0.0432,0.8876000000000001,0.0,0.8945000000000001,0.8703,0.8939,0.0697,0.0,0.0678,0.08650000000000001,0.0909,0.0,0.0,0.0,0.0,0.0
7884,2016,5145,Caramanta,5,Antioquia,1102.0,798.9499999999999,0.725,0.725,0.5268999999999999,0.7119,0.6243,0.34729999999999994,0.7786,0.6774,0.8729,0.7811,0.5629,0.0338,0.0218,0.0484,0.9592,0.0,0.9732999999999999,0.9377,0.9681000000000001,0.006999999999999999,0.0,0.0049,0.0138,0.0,0.0443,0.0159,0.024300000000000002,0.0934,0.0
7885,2016,5147,Carepa,5,Antioquia,14813.0,12028.156,0.812,0.8118000000000001,0.4611,0.8005,0.6515000000000001,0.2986,1.0298,0.7119,1.2274,1.0184,0.703,0.042,0.031,0.0645,0.9255,0.0,0.9392,0.888,0.9439,0.0325,0.0,0.0298,0.047599999999999996,0.0194,0.0125,0.0,0.011200000000000002,0.0191,0.0051
7886,2016,5148,El Carmen de Viboral,5,Antioquia,11035.0,9368.715,0.8490000000000001,0.848,0.6123,0.8617,0.7281,0.46009999999999995,0.9087000000000001,0.7256,0.9912000000000001,0.9506999999999999,0.6999,0.025099999999999997,0.0132,0.0449,0.8976999999999999,0.0048,0.904,0.8573999999999999,0.9422,0.07719999999999999,0.0048,0.0828,0.0977,0.034300000000000004,0.0263,0.0,0.016200000000000003,0.050300000000000004,0.0118
7887,2016,5150,Carolina,5,Antioquia,701.0,656.837,0.937,0.9372,0.4107,0.8203,0.7676000000000001,0.5321,1.1284,0.6071,1.0441,1.2988,1.2477,0.0354,0.026000000000000002,0.0406,0.8484,0.0,0.9740000000000001,0.6827,0.8817,0.1161,0.0,0.0,0.2768,0.0753,0.009899999999999999,0.0,0.0195,0.0037,0.0
7888,2016,5154,Caucasia,5,Antioquia,27812.0,22472.095999999998,0.8079999999999999,0.8077,0.4678,0.8236,0.6509,0.3144,0.9843000000000001,0.6635,1.1401999999999999,1.0156,0.7023999999999999,0.0533,0.0387,0.0757,0.8758,0.0007000000000000001,0.9017000000000001,0.8290000000000001,0.8506,0.0709,0.0007000000000000001,0.0596,0.0953,0.09369999999999999,0.0331,0.0067,0.0379,0.0359,0.015
7889,2016,5172,Chigorodó,5,Antioquia,20288.0,15053.696,0.742,0.7421,0.43810000000000004,0.7404999999999999,0.5951,0.2879,0.8654000000000001,0.5948,0.9923000000000001,0.9109999999999999,0.5847,0.0728,0.0547,0.107,0.8273,0.0,0.8556999999999999,0.7612000000000001,0.8236,0.0999,0.0,0.08960000000000001,0.1317,0.1117,0.029900000000000003,0.0067,0.030899999999999997,0.0397,0.0049
7890,2016,5190,Cisneros,5,Antioquia,1785.0,1585.08,0.888,0.888,0.461,0.8276,0.8216,0.6361,0.9619,0.6494,0.9509000000000001,1.0806,0.9184,0.0512,0.0195,0.0774,0.9488,0.0,0.9804999999999999,0.9226000000000001,0.9194,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.011200000000000002,0.0101,0.004
7891,2016,5197,Cocorná,5,Antioquia,2905.0,2910.81,1.002,1.0017,0.7672,1.0056,0.7803,0.466,1.0895000000000001,0.8702,1.2514,1.1288,0.7043,0.0421,0.0296,0.0702,0.8656,0.0,0.8815000000000001,0.8048000000000001,0.8951,0.0924,0.0,0.0889,0.125,0.0754,0.0315,0.0044,0.023700000000000002,0.0579,0.0066
7892,2016,5206,Concepción,5,Antioquia,569.0,533.722,0.938,0.9384999999999999,0.84,1.1369,0.5707,0.2447,0.9823999999999999,0.98,1.3817,0.7609,0.3936,0.0054,0.003,0.0070999999999999995,0.9945999999999999,0.0,0.997,0.9929000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.018000000000000002,0.07139999999999999,0.0
7893,2016,5209,Concordia,5,Antioquia,4953.0,4110.99,0.83,0.83,0.46299999999999997,0.6901,0.7415999999999999,0.3714,0.9793999999999999,0.5227,0.9387000000000001,1.208,0.8425,0.0383,0.040999999999999995,0.032799999999999996,0.9276000000000001,0.0,0.9044,0.9473,0.935,0.0341,0.0,0.0546,0.0199,0.0189,0.0385,0.0,0.06509999999999999,0.019299999999999998,0.0189
7894,2016,5212,Copacabana,5,Antioquia,12532.0,12318.956,0.983,0.982,0.5803,0.9531999999999999,0.9236,0.5642,1.0726,0.7408,1.09,1.236,0.8875,0.0425,0.026699999999999998,0.061900000000000004,0.8898999999999999,0.0129,0.9187000000000001,0.8405,0.9162,0.0676,0.0129,0.0546,0.09759999999999999,0.045899999999999996,0.0335,0.0074,0.0384,0.0382,0.0155
7895,2016,5234,Dabeiba,5,Antioquia,5665.0,5410.075,0.955,0.9545999999999999,0.6739,1.0268000000000002,0.5957,0.22210000000000002,1.1396,0.9427,1.5707,0.9711,0.5379999999999999,0.0415,0.042699999999999995,0.0409,0.9211,0.0,0.9004000000000001,0.9460999999999999,0.9728,0.0373,0.0,0.056900000000000006,0.013000000000000001,0.0109,0.009300000000000001,0.0,0.0033,0.022099999999999998,0.0217
7896,2016,5237,Don Matías,5,Antioquia,5256.0,3878.928,0.738,0.7382,0.5406,0.7474,0.6144,0.4058,0.8131999999999999,0.6613,0.8602,0.8702,0.6531999999999999,0.044199999999999996,0.0308,0.0674,0.9558,0.0,0.9692000000000001,0.9326000000000001,0.9587,0.0,0.0,0.0,0.0,0.0,0.028399999999999998,0.0,0.0285,0.0415,0.0078000000000000005
7897,2016,5240,Ebéjico,5,Antioquia,2701.0,1960.926,0.726,0.7264,0.4255,0.6748000000000001,0.6158,0.30210000000000004,0.8467,0.5447,0.9301,0.9107,0.6613,0.0349,0.030600000000000002,0.046,0.9029,0.0,0.8776999999999999,0.9067000000000001,0.9638,0.0622,0.0,0.0917,0.0473,0.0181,0.0301,0.0078000000000000005,0.0479,0.0184,0.0045000000000000005
7898,2016,5250,El Bagre,5,Antioquia,12465.0,13699.035,1.099,1.0991,0.7208,1.2048,0.7275,0.3481,1.2968000000000002,1.2217,1.7123,1.0831,0.6993,0.046900000000000004,0.042300000000000004,0.06269999999999999,0.9134,0.0,0.9259000000000001,0.8715999999999999,0.9172,0.0397,0.0,0.0317,0.0658,0.0478,0.0076,0.0049,0.0084,0.008,0.0029
7899,2016,5264,Entrerrios,5,Antioquia,2211.0,1813.02,0.82,0.82,0.46740000000000004,0.8328,0.7101000000000001,0.4368,0.8933,0.5163,0.9763,0.9628,0.7212999999999999,0.0332,0.022099999999999998,0.0572,0.9403,0.0,0.93,0.9340999999999999,0.9843000000000001,0.026600000000000002,0.0,0.0479,0.0087,0.0,0.061,0.0,0.0405,0.10400000000000001,0.04190000000000001
7900,2016,5266,Envigado,5,Antioquia,40911.0,27737.657999999996,0.6779999999999999,0.6653,0.40380000000000005,0.6088,0.612,0.4768,0.7362000000000001,0.5755,0.6896,0.7938,0.8069,0.0182,0.0101,0.0301,0.9814,0.0,0.9897,0.9699,0.9865,0.0004,0.0,0.0002,0.0,0.0019,0.0424,0.0012,0.024900000000000002,0.0771,0.018799999999999997
7901,2016,5282,Fredonia,5,Antioquia,4436.0,3442.336,0.7759999999999999,0.7757,0.3644,0.6656,0.6701999999999999,0.42579999999999996,0.9569,0.5918,0.8755,1.1438,0.9629000000000001,0.0574,0.04190000000000001,0.08539999999999999,0.8983,0.0,0.9138,0.855,0.9470000000000001,0.0443,0.0,0.0444,0.0596,0.0191,0.0317,0.018500000000000003,0.0292,0.0416,0.0169
7902,2016,5284,Frontino,5,Antioquia,4015.0,4785.88,1.192,1.1923000000000001,0.7535,1.1455,0.7542,0.4357,1.4516,1.1569,1.9036000000000002,1.1905,0.9426000000000001,0.0365,0.028900000000000002,0.053,0.9584,0.0,0.9625,0.9470000000000001,0.9576,0.0051,0.0,0.0086,0.0,0.0022,0.0197,0.0024,0.0158,0.0354,0.015600000000000001
7903,2016,5306,Giraldo,5,Antioquia,903.0,1303.029,1.443,1.443,0.7683,1.3876,1.2429999999999999,0.6067,1.6855000000000002,1.0732,1.7313,2.0528,1.2067,0.060700000000000004,0.053,0.0783,0.8755,0.0,0.9303,0.7696,0.9344,0.0638,0.0,0.0167,0.1521,0.040999999999999995,0.0395,0.011399999999999999,0.053,0.0358,0.0
7904,2016,5308,Girardota,5,Antioquia,11610.0,7418.79,0.639,0.6394,0.41729999999999995,0.6235,0.5485,0.3814,0.6997,0.5315,0.7293000000000001,0.7445,0.6191,0.0378,0.026699999999999998,0.055,0.8277,0.0,0.8959,0.7227,0.8140999999999999,0.13449999999999998,0.0,0.0774,0.2223,0.1495,0.0208,0.0,0.0225,0.0291,0.0012
7905,2016,5310,Gómez Plata,5,Antioquia,2569.0,1448.916,0.564,0.564,0.35479999999999995,0.5576,0.40869999999999995,0.23620000000000002,0.6586,0.43320000000000003,0.7234999999999999,0.7161,0.5,0.047,0.0337,0.0713,0.8564,0.0,0.8679000000000001,0.7943000000000001,0.9086,0.0966,0.0,0.0984,0.1344,0.034300000000000004,0.0215,0.0,0.0155,0.0346,0.0229
7906,2016,5313,Granada,5,Antioquia,2018.0,1840.4160000000002,0.912,0.9123,0.6743000000000001,0.9053,0.7424,0.4094,1.0856999999999999,0.8286,1.2756999999999998,1.1128,0.6959000000000001,0.061500000000000006,0.0141,0.1277,0.924,0.0,0.9654,0.8645,0.8942,0.0146,0.0,0.020499999999999997,0.0078000000000000005,0.0192,0.0,0.0,0.0,0.0,0.0
7907,2016,5315,Guadalupe,5,Antioquia,1234.0,1093.3239999999998,0.8859999999999999,0.8856999999999999,0.5489999999999999,0.8702,0.5986,0.2737,1.0705,0.6470999999999999,1.3662999999999998,1.0117,0.6263000000000001,0.0254,0.02,0.0449,0.8719,0.0,0.8769,0.8364,0.8936,0.1026,0.0,0.1032,0.11869999999999999,0.10640000000000001,0.0719,0.0152,0.0782,0.08710000000000001,0.0106
7908,2016,5318,Guarne,5,Antioquia,10691.0,6500.128,0.608,0.6084,0.4376,0.5808,0.5331,0.3642,0.6658,0.5611999999999999,0.6751999999999999,0.7127,0.5971,0.0235,0.018000000000000002,0.031400000000000004,0.9390000000000001,0.0,0.9398000000000001,0.9218000000000001,0.9651000000000001,0.037599999999999995,0.0,0.042199999999999994,0.046799999999999994,0.0169,0.016399999999999998,0.0021,0.0176,0.0176,0.0169
7909,2016,5321,Guatape,5,Antioquia,1036.0,1283.604,1.239,1.2394,0.6667000000000001,1.0816,1.2406,0.8229000000000001,1.3707,1.0,1.2448000000000001,1.6841,1.2457,0.0216,0.015,0.0339,0.8889,0.0,0.9457,0.8144,0.8793000000000001,0.0895,0.0,0.0393,0.1517,0.1092,0.0108,0.0,0.011200000000000002,0.013999999999999999,0.005699999999999999
7910,2016,5347,Heliconia,5,Antioquia,1321.0,973.577,0.737,0.7373000000000001,0.38049999999999995,0.6726000000000001,0.5769,0.3184,0.8668,0.5929,0.8991,0.9615,0.7214,0.0332,0.022000000000000002,0.0507,0.9079,0.0,0.9181999999999999,0.8693000000000001,0.9636,0.058899999999999994,0.0,0.0599,0.08,0.0182,0.013300000000000001,0.0,0.013999999999999999,0.0187,0.0
7911,2016,5353,Hispania,5,Antioquia,933.0,894.7470000000001,0.9590000000000001,0.9593,0.525,0.9795,0.6535,0.45909999999999995,1.1265,0.6875,1.2609000000000001,1.1419,0.9873999999999999,0.021400000000000002,0.0231,0.030899999999999997,0.9651000000000001,0.0,0.9769,0.9266,0.9895999999999999,0.013500000000000002,0.0,0.0,0.0425,0.0104,0.0282,0.0,0.04190000000000001,0.019299999999999998,0.0
7912,2016,5360,Itagüí,5,Antioquia,50859.0,36720.198,0.722,0.7199,0.43560000000000004,0.7073,0.6503,0.42469999999999997,0.8170000000000001,0.6136,0.8095,0.9104000000000001,0.7459,0.051399999999999994,0.0426,0.0695,0.8855,0.0,0.9166,0.8298000000000001,0.9087999999999999,0.06309999999999999,0.0,0.0408,0.10060000000000001,0.059500000000000004,0.0454,0.009000000000000001,0.0375,0.06709999999999999,0.0276
7913,2016,5361,Ituango,5,Antioquia,5653.0,5234.678,0.9259999999999999,0.9257,0.4876,0.9067000000000001,0.6659,0.3488,1.018,0.7371,1.2433,0.9711,0.6419,0.0512,0.047,0.066,0.8955,0.0,0.8842,0.8839,0.9584999999999999,0.053399999999999996,0.0,0.0688,0.0501,0.0066,0.0418,0.0,0.0571,0.033,0.0066
7914,2016,15522,Panqueba,15,Boyacá,263.0,346.10799999999995,1.3159999999999998,1.3156,0.75,1.1132,1.3152000000000001,0.9778,1.597,0.85,1.4244999999999999,1.75,2.0221999999999998,0.0161,0.0,0.0338,0.9839,0.0,1.0,0.9662000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0068000000000000005,0.012199999999999999
7915,2016,5364,Jardín,5,Antioquia,3026.0,2620.516,0.866,0.8658,0.5136,0.86,0.6787000000000001,0.4329,0.9749,0.6187,1.0739,1.0118,0.816,0.0434,0.0338,0.0672,0.8565999999999999,0.0063,0.8662000000000001,0.8112999999999999,0.8996999999999999,0.1,0.0063,0.1,0.1215,0.0836,0.026600000000000002,0.0,0.0368,0.024900000000000002,0.0
7916,2016,5368,Jericó,5,Antioquia,2477.0,2078.203,0.8390000000000001,0.8389,0.42579999999999996,0.7290000000000001,0.7816,0.5971,0.9531999999999999,0.555,0.8631,1.1347,1.0197,0.0341,0.0223,0.051500000000000004,0.9029,0.0,0.9196,0.8564,0.9451,0.06309999999999999,0.0,0.0581,0.092,0.028900000000000002,0.0207,0.0086,0.032400000000000005,0.0184,0.0
7917,2016,5376,La Ceja,5,Antioquia,11134.0,9886.992,0.888,0.888,0.6626000000000001,0.8633,0.7723,0.5214,0.9911,0.8033,1.0156999999999998,1.0591,0.8856999999999999,0.021099999999999997,0.014199999999999999,0.034,0.9081999999999999,0.012,0.9462,0.8684999999999999,0.8371999999999999,0.0706,0.012,0.039599999999999996,0.0975,0.1466,0.0103,0.0034000000000000002,0.0113,0.0132,0.0019
7918,2016,5380,La Estrella,5,Antioquia,12563.0,12148.421,0.9670000000000001,0.9597,0.614,0.963,0.8339,0.5766,1.0645,0.9299,1.1140999999999999,1.0983,0.9431,0.0394,0.0196,0.0645,0.9606,0.0,0.9804,0.9355,0.9701000000000001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0004,0.0022,0.0
7919,2016,5390,La Pintada,5,Antioquia,1401.0,1472.4509999999998,1.051,1.0507,0.6751999999999999,0.9933,0.8884000000000001,0.4036,1.172,0.8462000000000001,1.237,1.3433000000000002,0.8117,0.08310000000000001,0.0679,0.10859999999999999,0.7964,0.0,0.8519,0.69,0.8151,0.12050000000000001,0.0,0.0802,0.2014,0.08900000000000001,0.0,0.0,0.0,0.0,0.0
7920,2016,5400,La Unión,5,Antioquia,4299.0,3860.502,0.898,0.8976999999999999,0.6592,0.9162,0.7720999999999999,0.5548,1.0005,0.8451000000000001,1.1191,1.0095999999999998,0.755,0.023399999999999997,0.016200000000000003,0.0334,0.8737,0.0,0.9185,0.7925,0.8645,0.10279999999999999,0.0,0.0653,0.1741,0.1133,0.0044,0.0,0.0064,0.0040999999999999995,0.0
7921,2016,5411,Liborina,5,Antioquia,1880.0,1930.7600000000002,1.0270000000000001,1.0266,0.6258,1.0448,0.8748,0.3815,1.1617,0.8896,1.307,1.3046,0.752,0.0235,0.0192,0.0313,0.932,0.0138,0.9211,0.9359999999999999,0.9487000000000001,0.044500000000000005,0.0138,0.059699999999999996,0.0327,0.0308,0.0315,0.0414,0.0404,0.0223,0.0103
7922,2016,5425,Maceo,5,Antioquia,1341.0,1815.7140000000002,1.354,1.3541999999999998,0.9649,1.3315000000000001,1.0518,0.6053000000000001,1.5585,1.2105,1.7099000000000002,1.6599000000000002,1.1667,0.0253,0.027999999999999997,0.0217,0.9261,0.0,0.9031,0.94,0.9734,0.048499999999999995,0.0,0.0689,0.0383,0.016,0.0329,0.0,0.0301,0.055,0.0
7923,2016,5440,Marinilla,5,Antioquia,12699.0,11860.866,0.934,0.9342,0.5836,0.8251999999999999,0.8937999999999999,0.6846,1.0246,0.7453,0.9464,1.1547,1.1059999999999999,0.0361,0.018799999999999997,0.057800000000000004,0.8956000000000001,0.0015,0.9192,0.8456999999999999,0.9262999999999999,0.0682,0.0015,0.062,0.0965,0.038,0.0159,0.0077,0.0174,0.013999999999999999,0.0199
7924,2016,5467,Montebello,5,Antioquia,1307.0,995.934,0.762,0.7620999999999999,0.5273,0.8603000000000001,0.516,0.2788,0.8064,0.7273000000000001,1.0653,0.6758,0.4375,0.0138,0.0187,0.0,0.8818,0.0,0.8893000000000001,0.8237000000000001,0.9429000000000001,0.10439999999999999,0.0,0.092,0.17629999999999998,0.0429,0.0108,0.0,0.017,0.0,0.0143
7925,2016,5475,Murindó,5,Antioquia,1039.0,1272.775,1.225,1.2252,0.9222,1.344,0.3947,0.09939999999999999,1.4119,1.4,2.3349,0.7836,0.32159999999999994,0.025099999999999997,0.019,0.051100000000000007,0.9749,0.0,0.981,0.9489,1.0,0.0,0.0,0.0,0.0,0.0,0.0007000000000000001,0.0,0.001,0.0,0.0
7926,2016,5480,Mutatá,5,Antioquia,5122.0,4681.508,0.914,0.9140999999999999,0.4978,0.9906999999999999,0.6018,0.19,1.0796999999999999,0.8053,1.3778,1.0405,0.5501,0.08220000000000001,0.0832,0.0889,0.9037999999999999,0.0,0.8987,0.9015000000000001,0.9248000000000001,0.0139,0.0,0.0181,0.0096,0.0113,0.0012,0.0,0.0011,0.0015,0.0038
7927,2016,5483,Nariño,5,Antioquia,4047.0,1950.6540000000002,0.48200000000000004,0.4818,0.3782,0.4874,0.30820000000000003,0.1391,0.5211,0.5014,0.6694,0.4661,0.2648,0.0565,0.0342,0.11630000000000001,0.8772,0.005600000000000001,0.8895000000000001,0.8161,0.9053,0.0663,0.005600000000000001,0.07629999999999999,0.0675,0.0526,0.0005,0.0,0.0009,0.0,0.0
7928,2016,5490,Necoclí,5,Antioquia,16778.0,14479.414,0.863,0.8626,0.3713,0.8825,0.6717,0.2502,1.0776999999999999,0.7763,1.3457,1.0813,0.5497,0.0518,0.0434,0.0667,0.8851,0.0,0.8878,0.8595,0.9179999999999999,0.06309999999999999,0.0,0.0688,0.0738,0.038599999999999995,0.0206,0.0060999999999999995,0.028900000000000002,0.014199999999999999,0.0
7929,2016,5495,Nechí,5,Antioquia,6591.0,6393.2699999999995,0.97,0.9701000000000001,0.5954,1.074,0.6281,0.1634,1.2425,0.965,1.8051,1.0237,0.4156,0.045599999999999995,0.027999999999999997,0.08810000000000001,0.9175,0.0036,0.9145,0.903,0.9728,0.0368,0.0036,0.0575,0.0089,0.0034000000000000002,0.009000000000000001,0.0018,0.011200000000000002,0.0073,0.0034000000000000002
